,molecule_chembl_id,smiles,processed smiles,unique_char_ohe_matrix,pIC50
167,CHEMBL1090239,CN1CCN(C(=O)c2cccc(-c3cc4nc(-c5cnc(N)nc5)nc(N5CCOCC5)c4s3)c2)CC1,,,9
168,CHEMBL4225483,COc1ncc(-c2cc3c(C)nc(NC(C)=O)nc3s2)cc1NS(=O)(=O)c1ccc(Cl)s1,,,9
169,CHEMBL3660099,Cc1ncc(C#Cc2c(C)ncnc2N2CCOCC2)cc1NS(=O)(=O)c1cccnc1,,,9
170,CHEMBL597004,O=C(Nc1ccc(CO)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,,,9
171,CHEMBL1922092,Cc1c(CN2CCN(C(=O)C(C)(C)N)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,,,9
172,CHEMBL1808986,CC(C)Oc1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N(C)CCN(C)C)cc3)cc2)nc(N2CCOCC2)n1,,,9
173,CHEMBL3655891,Cc1ncc(C#Cc2c(C)ncnc2N2CCOCC2)cc1NS(C)(=O)=O,,,9
174,CHEMBL3655881,CCc1ncnc(N(C)C)c1C#Cc1cnc(C)c(NS(=O)(=O)c2ccc(F)cc2)c1,,,9
175,CHEMBL1949915,CS(=O)(=O)N1CCC(Cc2cc3c(N4CCOCC4)nc(-c4cnc(N)nc4)nc3s2)CC1,,,9
176,CHEMBL3648930,CCNc1nc(C)c2cc(-c3cccc(O)c3)c(=O)n(C3CCCC3)c2n1,,,8.995678626
177,CHEMBL3577910,COc1ncc(-c2cc3c(-c4ccncc4)ccnc3cn2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.991399828
178,CHEMBL3218401,CNc1nc(C)c2cc(-c3ccc(OC)nc3)c(=O)n(C3CCCC3)c2n1,,,8.987162775
179,CHEMBL4789813,COc1ncc(-c2ccc3nccc(/C=C/C(=O)N4CCN(C)CC4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.982966661
180,CHEMBL3904493,COc1ncc(-c2ccc3nccc(-c4ccc(Cn5ccnc5)cc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.958607315
181,CHEMBL1257419,Cn1ncc2c(NCC(C)(C)CO)nc(-c3cccc4[nH]ncc34)nc21,,,8.958607315
182,CHEMBL4167641,COc1ncc(-c2cc(OCC3CCCO3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.958607315
183,CHEMBL4160104,COc1ncc(-c2cc(OC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,,,8.958607315
184,CHEMBL3978461,O=S(=O)(Nc1cc(-c2ccc3nccc(-c4ccc(CN5CCOCC5)cc4)c3c2)cnc1Cl)c1ccc(F)cc1F,,,8.958607315
185,CHEMBL3949358,O=S(=O)(Nc1cc(-c2ccc3nccc(-c4ccc(CN5CCOCC5)cc4)c3c2)cnc1N1CCOCC1)c1ccc(F)cc1F,,,8.958607315
186,CHEMBL4633425,COc1ncc(-c2ccc3ncn(CCCC(N)=O)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,,,8.958607315
187,CHEMBL4175228,COc1ncc(-c2cc(OC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(Cl)s1,,,8.958607315
188,CHEMBL4471718,COc1ncc(-c2cc(OCCCN(C)c3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.958607315
189,CHEMBL4758904,COc1ncc(-c2ccc3nccc(/C(C)=C/C(=O)N4CCOCC4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.958607315
190,CHEMBL3976938,COc1ncc(-c2ccc3nccc(-c4ccc(Cn5cccn5)cc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.958607315
191,CHEMBL4176338,COc1ncc(-c2cc(OC3CCCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.958607315
192,CHEMBL1085177,Cc1nc(N)ncc1-c1nc(N2CCOCC2)c2sc(CN3CCN(S(C)(=O)=O)CC3)cc2n1,,,8.958607315
193,CHEMBL3648966,COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](O)CC3)c2=O)cc1F,,,8.958607315
194,CHEMBL4228946,COc1ncc(-c2cc3c(C)nc(NC(C)=O)nc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.958607315
195,CHEMBL4640713,CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4cccc(Cl)c4Cl)c3)cc2c1=O,,,8.958607315
196,CHEMBL3915419,CCN(CC)Cc1ccc(-c2ccnc3ccc(-c4cnc(OC)c(NS(=O)(=O)c5ccc(F)cc5F)c4)cc23)cc1,,,8.958607315
197,CHEMBL4645822,COc1ncc(-c2ccc3ncn(CCC(N)=O)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,,,8.920818754
198,CHEMBL4167351,COc1ncc(-c2cc(OC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1,,,8.920818754
199,CHEMBL2322777,Fc1ccc(-n2ncnc2-c2cc3c(s2)-c2ccccc2OCC3)c(F)c1,,,8.920818754
200,CHEMBL4787768,COc1ncc(-c2ccc3nccc(/C(C)=C/C(=O)N4CCCC4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.920818754
201,CHEMBL3914319,COc1ncc(-c2ccc3nccc(-c4ccc(CN5CCCCC5)cc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.920818754
202,CHEMBL2322502,O=c1[nH]nc(-c2cc3c(s2)-c2ccccc2OCC3)n1-c1ccccc1Cl,,,8.920818754
203,CHEMBL3648942,Cc1nc(N)nc2c1cc(-c1cnc3[nH]ccc3c1)c(=O)n2[C@@H]1CC[C@H](O)C1,,,8.920818754
204,CHEMBL4161649,COc1ncc(-c2cc(OCC3CCOC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.920818754
205,CHEMBL3951052,COc1ncc(-c2ccc3nccc(-c4ccc(CN5CCN(CCO)CC5)cc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.920818754
206,CHEMBL3648944,Cc1nc(N)nc2c1cc(-c1cnc3[nH]ccc3c1)c(=O)n2[C@@H]1CC[C@@H](O)C1,,,8.920818754
207,CHEMBL1808982,COc1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N4CCN(C)CC4)cc3)cc2)nc(N2CCOCC2)n1,,,8.920818754
208,CHEMBL4166540,COc1ncc(-c2cc(OC)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.920818754
209,CHEMBL4588404,COc1ncc(-c2cc(OCCCC(=O)NO)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.886056648
210,CHEMBL3963018,COc1ncc(-c2ccc3nccc(-c4ccc(CN(C)C)cc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.886056648
211,CHEMBL3652250,CCn1nccc1NC(=O)c1cc2c(C)nc(N)nc2n([C@H]2CC[C@H](O)CC2)c1=O,,,8.886056648
212,CHEMBL1928561,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(CCO)/N=C/c1cnn2ccc(C#N)cc12,,,8.886056648
213,CHEMBL3648937,Cc1nc(N)nc2c1cc(-c1cnc3[nH]ccc3c1)c(=O)n2[C@H]1CC[C@H](O)CC1,,,8.886056648
214,CHEMBL4872630,COc1ncc2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCc1cncc(c1)-c1ncnc3ccc-2cc13,,,8.886056648
215,CHEMBL3942320,COc1ncc(-c2ccc3nccc(-c4ccc(CN5CCN(C)CC5)cc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.886056648
216,CHEMBL3924412,COc1ncc(-c2ccc3nccc(-c4ccc(CN(CCO)CCO)cc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.886056648
217,CHEMBL4795224,COc1ncc(-c2nc3c(N4CCC(OC)CC4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.886056648
218,CHEMBL4226082,COc1ncc(-c2cc3c(C)nc(N)nc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.886056648
219,CHEMBL4226926,COc1ncc(-c2nc3c(C)nc(N)nc3n(C)c2=O)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.886056648
220,CHEMBL3577923,COc1ncc(-c2cc3c(-c4ccncc4)ncnc3s2)cc1NS(=O)(=O)c1ccc(Cl)s1,,,8.886056648
221,CHEMBL4876806,O=S(=O)(Nc1cc(-c2ccc3nncc(N4CCCCC4)c3c2)cnc1Cl)c1ccccc1,,,8.876148359
222,CHEMBL4871213,O=S(=O)(Nc1cc(-c2ccc3nncc(-n4ccnc4)c3c2)cnc1Cl)c1ccccc1,,,8.863279433
223,CHEMBL4167026,CNc1nc(C)c2cc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4F)c3)cc(O[C@H]3CCOC3)c2n1,,,8.853871964
224,CHEMBL1092073,CN(C)CCNC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)c4ccn(CC(F)(F)F)c4n3)cc2)cc1,,,8.853871964
225,CHEMBL3895847,COc1ncc(-c2ccc3nccc(N4CCOCC4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.853871964
226,CHEMBL4166594,CNc1nc(C)c2cc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4F)c3)cc(OC3CCOCC3)c2n1,,,8.853871964
227,CHEMBL4159789,COc1ncc(-c2cc(OC3CCOCC3)c3nc(NC(C)=O)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.853871964
228,CHEMBL1808983,COc1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N4CCNC(C)(C)C4)cc3)cc2)nc(N2CCOCC2)n1,,,8.853871964
229,CHEMBL1808989,O=C(Nc1ccc(C(=O)NCCN2CCCCC2)cc1)Nc1ccc(-c2nc(O[C@H]3CCOC3)nc(N3CCOCC3)n2)cc1,,,8.853871964
230,CHEMBL4169963,COc1ncc(-c2cc(OCC3CC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.853871964
231,CHEMBL1257534,Cn1ncc2c(Nc3ccc(S(C)(=O)=O)cc3)nc(-c3cccc4[nH]ncc34)nc21,,,8.853871964
232,CHEMBL1808990,O=C(Nc1ccc(C(=O)NCCN2CCCC2)cc1)Nc1ccc(-c2nc(O[C@H]3CCOC3)nc(N3CCOCC3)n2)cc1,,,8.853871964
233,CHEMBL4168850,Cc1ncc(-c2cc(OC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.853871964
234,CHEMBL4750601,COc1ncc(-c2ccc3nccc(/C(C)=C/C(=O)N4CCC(O)CC4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.853871964
235,CHEMBL1234878,Cn1ncc2c(NCCCS(C)(=O)=O)nc(-c3cccc4n[nH]cc34)nc21,,,8.853871964
236,CHEMBL589258,CCn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)N5CCN(C)CC5)cc4)cc3)nc21,,,8.853871964
237,CHEMBL2386970,Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C5CN(CCO)C5)c4)cc2OCC3)n(C(C)C)n1,,,8.853871964
238,CHEMBL3933347,COc1ncc(-c2ccc3nccc(-c4ccc(CN5CCCC5)cc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.853871964
239,CHEMBL1257186,COc1cccc(Nc2nc(-c3cccc4[nH]ncc34)nc3c2cnn3C)c1,,,8.853871964
240,CHEMBL591358,CCn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)N(C)C)cc4)cc3)nc21,,,8.853871964
241,CHEMBL3649018,COc1ncc(-c2cc3c(C)nc(N)nc3n(C3CCOCC3)c2=O)cc1F,,,8.844663963
242,CHEMBL3652257,COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cc1F,,,8.841637508
243,CHEMBL4226602,COc1ncc(-c2cc3c(C)nc(N)nc3s2)cc1NS(=O)(=O)c1ccc(Cl)s1,,,8.823908741
244,CHEMBL1928722,CCc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(C#N)cc12,,,8.823908741
245,CHEMBL4177219,CCNc1nc(C)c2cc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4F)c3)cc(OC3CCOCC3)c2n1,,,8.823908741
246,CHEMBL597825,CNC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,,,8.823908741
247,CHEMBL3940597,O=S(=O)(Nc1cc(-c2ccc3nccc(-c4ccc(CN5CCOCC5)cc4)c3c2)cnc1Cl)c1ccc(F)cc1,,,8.823908741
248,CHEMBL4741551,COc1ncc(-c2ccc3nccc(/C(C)=C/C(=O)N(C)CCO)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.823908741
249,CHEMBL605121,O=C(Nc1ccc(CCO)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,,,8.823908741
250,CHEMBL1796275,CN(C(=O)c1cc2c(s1)-c1ccc(C(N)=O)cc1OCC2)c1ccccc1Cl,,,8.823908741
251,CHEMBL4865059,Cc1c(CN2CCN(C(=O)c3cc4cccc(C(N)=O)c4o3)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,,,8.823908741
252,CHEMBL4850400,O=S(=O)(Nc1cc(-c2ccc3nncc(N4CCOCC4)c3c2)cnc1Cl)c1ccccc1,,,8.809668302
253,CHEMBL3648910,CNc1nc(C)c2cc(-c3ccc(O)c(OC)c3)c(=O)n(C3CCCC3)c2n1,,,8.804100348
254,CHEMBL2375963,COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@@H](OCC(N)=O)CC3)c2=O)cc1F,,,8.801342913
255,CHEMBL3652249,CCNc1nc(C)c2cc(-c3cnc(OC)nc3)c(=O)n([C@H]3CC[C@H](O)CC3)c2n1,,,8.798602876
256,CHEMBL3648980,CNc1nc(C)c2cc(-c3cnc4[nH]ccc4c3)c(=O)n(CC3CCOC3)c2n1,,,8.795880017
257,CHEMBL4159325,COCCOc1cc(-c2cnc(OC)c(NS(=O)(=O)c3ccc(F)cc3F)c2)cc2c(C)nc(N)nc12,,,8.795880017
258,CHEMBL3905930,COc1ncc(-c2ccc3nccc(-c4ccc(CN5CCOCC5)cc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1,,,8.795880017
259,CHEMBL1086923,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc(O)c4)nc(N4CCOCC4)c3s2)CC1,,,8.795880017
260,CHEMBL4173411,COc1ncc(-c2cc(OC3CCC(F)(F)CC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.795880017
261,CHEMBL3648950,Cc1nc(N)nc2c1cc(-c1cnc3[nH]ccc3c1)c(=O)n2[C@H]1CC[C@@H](O)CC1,,,8.795880017
262,CHEMBL3648957,COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OC)CC3)c2=O)cc1F,,,8.795880017
263,CHEMBL4225608,CCCC(=O)Nc1nc(C)c2cc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4F)c3)sc2n1,,,8.795880017
264,CHEMBL5091543,NC(=O)C1CCCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)C1,,,8.795880017
265,CHEMBL5079887,NC(=O)C1CCCCN1C(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,,,8.795880017
266,CHEMBL3896400,CCN(Cc1ccc(-c2ccnc3ccc(-c4cnc(OC)c(NS(=O)(=O)c5ccc(F)cc5F)c4)cc23)cc1)C1CCCCC1,,,8.795880017
267,CHEMBL4225722,CNc1nc(C)c2cc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4F)c3)sc2n1,,,8.795880017
268,CHEMBL4878126,CC1CCN(c2cnnc3ccc(-c4cnc(Cl)c(NS(=O)(=O)c5ccccc5)c4)cc23)CC1,,,8.793174124
269,CHEMBL599668,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1)Nc1cccnc1,,,8.769551079
270,CHEMBL3649010,COc1ncc(-c2cc3c(C)nc(N)nc3n(C3CCCC3)c2=O)cc1F,,,8.769551079
271,CHEMBL1257304,COc1cccc(Nc2nc(-c3cccc4onc(C)c34)nc3c2cnn3C)c1,,,8.769551079
272,CHEMBL3923330,COc1ncc(-c2ccc3nccc(-c4ccc(CN5CCN(C(C)C)CC5)cc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.769551079
273,CHEMBL4798343,COc1ncc(-c2nc3c(N4CCOCC4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.769551079
274,CHEMBL4644445,COc1ncc(-c2ccc3ncn(C[C@@H](C)C(=O)NCCO)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,,,8.769551079
275,CHEMBL1808991,CN1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(O[C@H]5CCOC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,,,8.769551079
276,CHEMBL3577924,Cc1ncc(-c2cc3c(-c4ccncc4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.769551079
277,CHEMBL1922095,Cc1c(CN2CCN(C(=O)C(C)(C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,,,8.769551079
278,CHEMBL4176704,Cc1nc(N)nc2c(OC3CCOCC3)cc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc12,,,8.769551079
279,CHEMBL3648922,CCNc1nc(C)c2cc(-c3cnc4[nH]ccc4c3)c(=O)n(C3CCCC3)c2n1,,,8.752026734
280,CHEMBL4860613,CCOc1cnnc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccccc4)c3)cc12,,,8.749579998
281,CHEMBL5080996,C[C@@H]1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N4CCC[C@H]4C(N)=O)cc3)cc2)nc(N2CCOCC2)n1,,,8.744727495
282,CHEMBL4632970,CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,,,8.744727495
283,CHEMBL4444204,COc1ncc(-c2cc(OCCN(C)c3ncc(C(=O)NO)cn3)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.744727495
284,CHEMBL2058163,NC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,,,8.744727495
285,CHEMBL1085160,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc(CO)c4)nc(N4CCOCC4)c3s2)CC1,,,8.744727495
286,CHEMBL4163575,CNc1nc(C)c2cc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4F)c3)cc(OC3CCOC(C)(C)C3)c2n1,,,8.744727495
287,CHEMBL1928723,CC(C)c1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(C#N)cc12,,,8.744727495
288,CHEMBL1092402,CCn1ccc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)NCCN(C)C)cc4)cc3)nc21,,,8.744727495
289,CHEMBL4164634,CNc1nc(C)c2cc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4F)c3)cc(OCC3CCOCC3)c2n1,,,8.744727495
290,CHEMBL3652247,CNc1nc(C)c2cc(-c3ccc(OC)nc3)c(=O)n([C@H]3CC[C@H](O)CC3)c2n1,,,8.744727495
291,CHEMBL4457318,COc1ncc(-c2ccc3ncnc(N[C@H]4CCCN(C(=O)c5coc([N+](=O)[O-])c5)C4)c3c2)cc1C#N,,,8.744727495
292,CHEMBL3904401,COc1ccc(CN2CCC(c3ccc4nc(C(=O)N5CCN(Cc6ccc(C(F)(F)F)cc6)CC5)cn4c3)CC2)cn1,,,8.744727495
293,CHEMBL5083002,NC(=O)[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,,,8.721246399
294,CHEMBL4788408,COc1ncc(-c2nc3c(N4CCOC[C@H]4C)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.721246399
295,CHEMBL1093267,Cc1c(-c2cccc(C(=O)N3CCN(C)CC3)c2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,,,8.698970004
296,CHEMBL3660104,Cc1ncc(C#Cc2c(C)ncnc2N2CCN(C)C(=O)C2)cc1NS(=O)(=O)c1ccccc1,,,8.698970004
297,CHEMBL599667,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1)Nc1cccs1,,,8.698970004
298,CHEMBL4858564,Cc1c(CN2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,,,8.698970004
299,CHEMBL3660108,Cc1ncc(C#Cc2c(C)ncnc2N2CCOCC2)cc1NS(=O)(=O)N1CCCC1,,,8.698970004
300,CHEMBL1090115,COc1ccc2[nH]c(-c3ccccc3)c(/C=C3\Oc4cc(O)cc(O)c4C3=O)c2c1,,,8.698970004
301,CHEMBL3648974,Cc1nc(N)nc2c1cc(-c1cnc3[nH]ccc3c1)c(=O)n2C1CCC1,,,8.698970004
302,CHEMBL3660105,CC(=O)N1CCN(c2ncnc(C)c2C#Cc2cnc(C)c(NS(=O)(=O)c3ccccc3)c2)CC1,,,8.698970004
303,CHEMBL3655892,Cc1ncc(C#Cc2c(C)ncnc2N2CCOCC2)cc1NS(=O)(=O)C(C)C,,,8.698970004
304,CHEMBL3655898,CCc1ncnc(N2CCCCC2)c1C#Cc1cnc(C)c(NS(C)(=O)=O)c1,,,8.698970004
305,CHEMBL4872284,COc1ncc2cc1NS(=O)(=O)c1cc(c(F)cc1F)C(=O)NCc1cccc(c1)-c1ccnc3ccc-2cc13,,,8.698970004
306,CHEMBL3660098,Cc1ncc(C#Cc2c(C)ncnc2N2CCOCC2)cc1NS(=O)(=O)c1c(C)noc1C,,,8.698970004
307,CHEMBL3655903,Cc1ncc(C#Cc2c(C)ncnc2N2CCOCC2)cc1NS(=O)(=O)c1ccco1,,,8.698970004
308,CHEMBL1083192,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)CC1,,,8.698970004
309,CHEMBL3660113,Cc1ncc(C#Cc2c(C)ncnc2N2CCOC[C@H]2C)cc1NS(=O)(=O)c1ccccc1,,,8.698970004
310,CHEMBL1091130,O=CCn1ccc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccncc4)cc3)nc21,,,8.698970004
311,CHEMBL3655888,CCc1nc(N)nc(N2CCC(OC)CC2)c1C#Cc1cnc(C)c(NS(C)(=O)=O)c1,,,8.698970004
312,CHEMBL3753366,CC(=O)Nc1cn2cc(-c3cnc(N)c(OC(C)C)n3)ccc2n1,,,8.698970004
313,CHEMBL4633266,COc1ncc(-c2ccc3ncn(C[C@@H](C)C(N)=O)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,,,8.698970004
314,CHEMBL3660116,Cc1ncc(C#Cc2c(C)ncnc2N2CCCOCC2)cc1NS(=O)(=O)c1ccccc1,,,8.698970004
315,CHEMBL2418953,CC(=O)Nc1cn2nc(-c3cnc(N)c(C(F)(F)F)c3)ccc2n1,,,8.698970004
316,CHEMBL1765626,Cc1nc(-c2cnc3ccc(-c4cncc(NS(=O)(=O)c5ccc(F)cc5F)c4)cn23)no1,,,8.698970004
317,CHEMBL5219124,O=C(NOCCOCCOCCOCCC(=O)N1CCN(c2cnc3ccc(-c4cnc(Cl)c(NS(=O)(=O)c5ccc(F)cc5)c4)cc3n2)CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,,,8.698970004
318,CHEMBL3660117,COC1CCN(c2ncnc(C)c2C#Cc2cnc(C)c(NS(=O)(=O)c3ccccc3)c2)CC1,,,8.698970004
319,CHEMBL3660119,CCc1ncnc(N2CCOCC2)c1C#Cc1cnc(OC)c(NS(=O)(=O)CC)c1,,,8.698970004
320,CHEMBL1765464,Cc1nc(-c2cnc3ccc(-c4cncc(NS(=O)(=O)c5ccccc5)c4)cn23)no1,,,8.698970004
321,CHEMBL3649011,COc1ncc(-c2cc3c(C)nc(N)nc3n(C3CCCC3)c2=O)cn1,,,8.698970004
322,CHEMBL4171472,CNc1nc(C)c2cc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4F)c3)cc(OCC3CCOC3)c2n1,,,8.698970004
323,CHEMBL3660121,CCc1ncnc(N2CCOCC2)c1C#Cc1cnc(OC)c(NS(=O)(=O)CCOC)c1,,,8.698970004
324,CHEMBL3763244,COc1ncc(-c2ccc3nccc(C#CCN4CCN(S(C)(=O)=O)CC4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.698970004
325,CHEMBL1765461,CC(=O)c1cnc2ccc(-c3cncc(NS(=O)(=O)c4ccccc4)c3)cn12,,,8.698970004
326,CHEMBL1808978,COc1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)NCCN4CCCCC4)cc3)cc2)nc(N2CCOCC2)n1,,,8.698970004
327,CHEMBL4759861,COc1ncc(-c2nc3c(N4CCOC[C@@H]4C)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.698970004
328,CHEMBL3577921,COc1ncc(-c2cc3c(-c4ccncc4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.684029655
329,CHEMBL4552869,COc1ncc(-c2ccc3ncnc(NC4CCN(C(=O)C5CCOCC5)CC4)c3c2)cc1NS(C)(=O)=O,,,8.677780705
330,CHEMBL4632604,CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(Cl)cc4Cl)c3)cc2c1=O,,,8.677780705
331,CHEMBL4873529,COc1ncc2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCCn1cc(cn1)-c1cnc3ccc-2nn13,,,8.677780705
332,CHEMBL3925191,COc1ncc(-c2ccc3nccc(-c4ccc(CN(C)C)cc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1,,,8.677780705
333,CHEMBL3764625,COc1ncc(-c2ccc3nccc(C#CCN4CCOCC4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,,8.677780705
334,CHEMBL4642802,COc1ncc(-c2ccc3ncn(C[C@@H](C)C(=O)NC4COC4)c(=O)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1Cl,,,8.677780705
