Unnamed: 0,molecule_chembl_id,smiles,processed smiles,pIC50,Smiles_Length,processed_smiles,is_orally_available
6270,CHEMBL227381,ClC1=CC=C(COCCNCCNS(=O)(=O)C2=CC=CC3=CN=CC=C23)C=C1,,,51,nC1=CC=C(COCCNCCNS(=O)(=O)C2=CC=CC3=CN=CC=C23)C=C1,TRUE
6272,CHEMBL82411,OC(=O)CC1=CNC2=CC=CC=C12,,,24,OC(=O)CC1=CNC2=CC=CC=C12,TRUE
6276,CHEMBL275084,CC(C)CN1C2=C(N=CN2)C(=O)N(C)C1=O,,,32,CC(C)CN1C2=C(N=CN2)C(=O)N(C)C1=O,TRUE
6281,CHEMBL383990,N1N=C(C2=NC3=CC=CC=C3N2)C2=C1C=CC=C2,,,36,N1N=C(C2=NC3=CC=CC=C3N2)C2=C1C=CC=C2,TRUE
6283,CHEMBL303457,[H]N([H])C(\CC1=C(Cl)C=CC=C1Cl)=N/C(=S)N([H])C1=CC=C(C=C1)C#N,,,61,[H]N([H])C(\CC1=C(n)C=CC=C1n)=N/C(=S)N([H])C1=CC=C(C=C1)C#N,TRUE
6286,CHEMBL207729,[H][C@]1(N(CCSC1(C)C)S(=O)(=O)C1=CC=C(OCC#CC)C=C1)C(=O)NO,,,57,[H][C@]1(N(CCSC1(C)C)S(=O)(=O)C1=CC=C(OCC#CC)C=C1)C(=O)NO,TRUE
6287,CHEMBL363847,CN1CCN(CCN2C=NC3=C(NC4CCCCC4)N=C(N=C23)C#N)CC1,,,46,CN1CCN(CCN2C=NC3=C(NC4CCCCC4)N=C(N=C23)C#N)CC1,TRUE
6289,CHEMBL188865,N#CC1=NC2=C(N=CN2C2CCCC2)C(NC2=CC=CC=C2OCCCN2C=CN=C2)=N1,,,56,N#CC1=NC2=C(N=CN2C2CCCC2)C(NC2=CC=CC=C2OCCCN2C=CN=C2)=N1,TRUE
6290,CHEMBL198408,COC1=CC=C(O)C=C1NC(=O)NC(=O)C1=CC=C(F)C=C1Cl,,,44,COC1=CC=C(O)C=C1NC(=O)NC(=O)C1=CC=C(F)C=C1n,TRUE
6291,CHEMBL462712,CN1CCN(CC1)C1=NC2=C(C=C(C=C2N=C1)C(F)(F)F)C1=CC(O)=CC=C1,,,56,CN1CCN(CC1)C1=NC2=C(C=C(C=C2N=C1)C(F)(F)F)C1=CC(O)=CC=C1,TRUE
6292,CHEMBL552425,CC1=C(NC2=CC(=CN=C2)C(N)=O)C=C(C=C1)C(=O)NC1=CC=CC(=C1)C(F)(F)F,,,63,CC1=C(NC2=CC(=CN=C2)C(N)=O)C=C(C=C1)C(=O)NC1=CC=CC(=C1)C(F)(F)F,TRUE
6295,CHEMBL182323,COC1=CC(CN2C(=CC3=C2C=CC=C3)C(=O)NC2CCN(CC2)C(C)C)=CC=C1,,,56,COC1=CC(CN2C(=CC3=C2C=CC=C3)C(=O)NC2CCN(CC2)C(C)C)=CC=C1,TRUE
6296,CHEMBL368238,CC(C)N1CCC(CC1)NC(=O)C1=CC2=C(C=CC=C2)N1CC(=O)NC1=CC=C(Cl)C=C1,,,62,CC(C)N1CCC(CC1)NC(=O)C1=CC2=C(C=CC=C2)N1CC(=O)NC1=CC=C(n)C=C1,TRUE
6298,CHEMBL371732,COC1=CC=CC(=C1)C1=CC=C(NC(=O)C2=C(SC=C2)C(O)=O)C(F)=C1,,,54,COC1=CC=CC(=C1)C1=CC=C(NC(=O)C2=C(SC=C2)C(O)=O)C(F)=C1,TRUE
6302,CHEMBL24957,CC[C@H](CO)NC(=O)CC1=C(C)N(C(=O)C2=CC=C(Cl)C=C2)C2=CC=C(OC)C=C12,,,64,CC[C@H](CO)NC(=O)CC1=C(C)N(C(=O)C2=CC=C(n)C=C2)C2=CC=C(OC)C=C12,TRUE
6303,CHEMBL477786,CC(C)N1C(C)=NC=C1C1=NC(NC2=CC=C(C=C2)N2CCN(CC2)C(=O)CO)=NC=C1,,,61,CC(C)N1C(C)=NC=C1C1=NC(NC2=CC=C(C=C2)N2CCN(CC2)C(=O)CO)=NC=C1,TRUE
6304,CHEMBL590284,COC1=CC=C2N(C(=O)C3=CC=C(I)C=C3)C(C)=C(CC(O)=O)C2=C1,,,52,COC1=CC=C2N(C(=O)C3=CC=C(I)C=C3)C(C)=C(CC(O)=O)C2=C1,TRUE
6305,CHEMBL27784,CC[C@@H](CO)NC(=O)CC1=C(C)N(C(=O)C2=CC=C(Cl)C=C2)C2=C1C=C(OC)C=C2,,,65,CC[C$H](CO)NC(=O)CC1=C(C)N(C(=O)C2=CC=C(n)C=C2)C2=C1C=C(OC)C=C2,TRUE
6309,CHEMBL290140,CNC(=O)[C@H](CC1=C(F)C(F)=C(F)C(F)=C1F)NC(=O)NC1=NN=C(S)S1,,,58,CNC(=O)[C@H](CC1=C(F)C(F)=C(F)C(F)=C1F)NC(=O)NC1=NN=C(S)S1,TRUE
6313,CHEMBL1233636,OS(=O)(=O)OC1=CNC2=CC=CC=C12,,,28,OS(=O)(=O)OC1=CNC2=CC=CC=C12,TRUE
6314,CHEMBL220896,NC1=NC=CC=C1NCC1=CC=CC(=C1)C1=CC2=C(C=CN2)C=C1,,,46,NC1=NC=CC=C1NCC1=CC=CC(=C1)C1=CC2=C(C=CN2)C=C1,TRUE
6316,CHEMBL104264,BrC1=CC=C(\C=C\CNCCNS(=O)(=O)C2=CC=CC3=C2C=CN=C3)C=C1,,,53,jC1=CC=C(\C=C\CNCCNS(=O)(=O)C2=CC=CC3=C2C=CN=C3)C=C1,TRUE
6317,CHEMBL323556,CC1CNCCN1S(=O)(=O)C1=C2C=CN=CC2=CC=C1,,,37,CC1CNCCN1S(=O)(=O)C1=C2C=CN=CC2=CC=C1,TRUE
6318,CHEMBL148333,CNCCNS(=O)(=O)C1=CC=CC2=C1C=CN=C2,,,33,CNCCNS(=O)(=O)C1=CC=CC2=C1C=CN=C2,TRUE
6321,CHEMBL184444,COC(=O)C1=C(O)C=CC=C1OC\C=C\C1=CC(=CC=C1)C1=C(CO)C(=NO1)C(O)=O,,,62,COC(=O)C1=C(O)C=CC=C1OC\C=C\C1=CC(=CC=C1)C1=C(CO)C(=NO1)C(O)=O,TRUE
6324,CHEMBL248176,CCNC(=O)N1CCC(CC1)NC1=NC(C2=CNC3=CC=CC=C23)=C(Cl)C=N1,,,53,CCNC(=O)N1CCC(CC1)NC1=NC(C2=CNC3=CC=CC=C23)=C(n)C=N1,TRUE
6325,CHEMBL475814,CC1=NC2=NC=NN2C(NC2=CC3=CC4=CC=CC=C4C=C3C=C2)=C1,,,48,CC1=NC2=NC=NN2C(NC2=CC3=CC4=CC=CC=C4C=C3C=C2)=C1,TRUE
6327,CHEMBL492529,CC1=NC2=NC=NN2C(NC2=CC=C(C=C2)C(F)(F)F)=C1,,,42,CC1=NC2=NC=NN2C(NC2=CC=C(C=C2)C(F)(F)F)=C1,TRUE
6328,CHEMBL13485,CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(Cl)C=C3)=C1C,,,58,CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(n)C=C3)=C1C,TRUE
6329,CHEMBL561540,O\N=C1/C(=O)N(CC2=C3OCOCC3=CC(F)=C2)C2=CC=CC(\C=C\C3=CC=CC=C3)=C12,,,66,O\N=C1/C(=O)N(CC2=C3OCOCC3=CC(F)=C2)C2=CC=CC(\C=C\C3=CC=CC=C3)=C12,TRUE
6331,CHEMBL298019,CCOC(=O)C1=CC=C(OCCC2CCN(CC2)C2=CC=C(C)N=N2)C=C1,,,48,CCOC(=O)C1=CC=C(OCCC2CCN(CC2)C2=CC=C(C)N=N2)C=C1,TRUE
6334,CHEMBL549385,O\N=C1/C(=O)N(CC2=CC(F)=CC3=C2OCOC3)C2=CC=CC(=C12)C1=CC=CC=C1,,,61,O\N=C1/C(=O)N(CC2=CC(F)=CC3=C2OCOC3)C2=CC=CC(=C12)C1=CC=CC=C1,TRUE
6337,CHEMBL474637,[H][C@]1(CC2=NC(N)=CC(C)=C2)CNC[C@@]1([H])NCCNCC1=CC=C(Cl)C=C1,,,62,[H][C@]1(CC2=NC(N)=CC(C)=C2)CNC[C$]1([H])NCCNCC1=CC=C(n)C=C1,TRUE
6338,CHEMBL526688,[H][C@]1(CC2=NC(N)=CC(C)=C2)CNC[C@]1([H])NCCNCC1=CC(Cl)=CC=C1,,,61,[H][C@]1(CC2=NC(N)=CC(C)=C2)CNC[C@]1([H])NCCNCC1=CC(n)=CC=C1,TRUE
6339,CHEMBL236086,[H][C@@]12CCC[C@]1([H])[C@@]([H])(OC1=C2C=C(O)C=C1COC)C1=CC=C(O)C=C1,,,68,[H][C$]12CCC[C@]1([H])[C$]([H])(OC1=C2C=C(O)C=C1COC)C1=CC=C(O)C=C1,TRUE
6340,CHEMBL1233749,ClC1=C(N2CCN(CC#C)CC2)C(NC(=O)C2=CC=C(Br)O2)=CC=C1,,,50,nC1=C(N2CCN(CC#C)CC2)C(NC(=O)C2=CC=C(j)O2)=CC=C1,TRUE
6342,CHEMBL482708,CN(C1CCCCC1)C1=NC(=CC=N1)C1=CN=C2C=CC=CN12,,,42,CN(C1CCCCC1)C1=NC(=CC=N1)C1=CN=C2C=CC=CN12,TRUE
6345,CHEMBL485323,CNC(=O)CN1CCC(CC1)NC1=NC(=CC=N1)C1=CN=C2C=CC=CN12,,,49,CNC(=O)CN1CCC(CC1)NC1=NC(=CC=N1)C1=CN=C2C=CC=CN12,TRUE
6346,CHEMBL497058,CN(C)CC1=CC=C(CSCCNC(=O)NC2=CC=C(C)C(Cl)=C2)O1,,,46,CN(C)CC1=CC=C(CSCCNC(=O)NC2=CC=C(C)C(n)=C2)O1,TRUE
6348,CHEMBL1233772,OCCN(CC(=O)NO)S(=O)(=O)C1=CC=C(C=C1)C1=CC=CC=C1,,,47,OCCN(CC(=O)NO)S(=O)(=O)C1=CC=C(C=C1)C1=CC=CC=C1,TRUE
6349,CHEMBL38851,ONC(=O)CCOC1=CC=C(C=C1)C1=CC=C(C=C1)C#N,,,39,ONC(=O)CCOC1=CC=C(C=C1)C1=CC=C(C=C1)C#N,TRUE
6351,CHEMBL228369,CCN(CC)C(=O)C1=C(NC(=O)C2=CC=CS2)SC2=C1CCCC2,,,44,CCN(CC)C(=O)C1=C(NC(=O)C2=CC=CS2)SC2=C1CCCC2,TRUE
6354,CHEMBL411930,CC1=CC=C(C)C(CC2=NN(C3=C2C(N)=NC=N3)C(C)(C)C)=C1,,,48,CC1=CC=C(C)C(CC2=NN(C3=C2C(N)=NC=N3)C(C)(C)C)=C1,TRUE
6355,CHEMBL16958,O=C1NCC2=C3C(NC4=CC=CC=C34)=C3NC4=C(C=CC=C4)C3=C12,,,50,O=C1NCC2=C3C(NC4=CC=CC=C34)=C3NC4=C(C=CC=C4)C3=C12,TRUE
6356,CHEMBL481931,CN([C@H]1CCN(C)C[C@H]1F)C(=O)N1CC(=C[C@@]1(CO)C1=CC=CC=C1)C1=C(F)C=CC(F)=C1,,,75,CN([C@H]1CCN(C)C[C@H]1F)C(=O)N1CC(=C[C$]1(CO)C1=CC=CC=C1)C1=C(F)C=CC(F)=C1,TRUE
6358,CHEMBL605003,CN(C)S(=O)(=O)C1=CC=C2NC(=O)\C(=C/C3=CC4=C(CCCC4)N3)C2=C1,,,57,CN(C)S(=O)(=O)C1=CC=C2NC(=O)\C(=C/C3=CC4=C(CCCC4)N3)C2=C1,TRUE
6359,CHEMBL85320,C[C@H](NC(=O)[C@@H](CC(=O)NO)CC1=CC=CC=C1)C(O)=O,,,48,C[C@H](NC(=O)[C$H](CC(=O)NO)CC1=CC=CC=C1)C(O)=O,TRUE
6365,CHEMBL402262,NS(=O)(=O)C1=C(Cl)C=CC(=C1)[C@@]1(O)NC(=O)C2=C1C=CC=C2,,,54,NS(=O)(=O)C1=C(n)C=CC(=C1)[C$]1(O)NC(=O)C2=C1C=CC=C2,TRUE
6366,CHEMBL222501,OC1=CC(O)=C(C=C1)C1=NN(CC=C)C2=C1C=CC=C2C(F)(F)F,,,48,OC1=CC(O)=C(C=C1)C1=NN(CC=C)C2=C1C=CC=C2C(F)(F)F,TRUE
6367,CHEMBL223026,OC1=CC=C2C(NN=C2C2=CC=C(O)C=C2O)=C1,,,35,OC1=CC=C2C(NN=C2C2=CC=C(O)C=C2O)=C1,TRUE
6368,CHEMBL1233867,OC1=CC=C2C(OC(=O)C=C2C2=CC=CC=C2)=C1O,,,37,OC1=CC=C2C(OC(=O)C=C2C2=CC=CC=C2)=C1O,TRUE
6370,CHEMBL513425,[H][C@](N)(CC(=O)N1CCCCCN1C(=O)C1=CC=CC=C1)CC1=C(F)C=C(F)C(F)=C1,,,64,[H][C@](N)(CC(=O)N1CCCCCN1C(=O)C1=CC=CC=C1)CC1=C(F)C=C(F)C(F)=C1,TRUE
6371,CHEMBL1081312,NC1=NC=NC2=C1C(=NN2C1CCCC1)C1=CC2=C(NC=C2)N=C1,,,46,NC1=NC=NC2=C1C(=NN2C1CCCC1)C1=CC2=C(NC=C2)N=C1,TRUE
6372,CHEMBL1233881,COC1=C(OC)C=C(C=C1)C1=NN(C2CCC2)C2=NC=NC(N)=C12,,,47,COC1=C(OC)C=C(C=C1)C1=NN(C2CCC2)C2=NC=NC(N)=C12,TRUE
6373,CHEMBL1233882,CC(C)N1N=C(C2=C(N)N=CN=C12)C1=CC2=CC=CN=C2C=C1,,,46,CC(C)N1N=C(C2=C(N)N=CN=C12)C1=CC2=CC=CN=C2C=C1,TRUE
6374,CHEMBL462228,ClC1=C(NC2=NC=C(N3C=NC=C23)C2=CC=CC=C2)C=CC=C1,,,46,nC1=C(NC2=NC=C(N3C=NC=C23)C2=CC=CC=C2)C=CC=C1,TRUE
6375,CHEMBL223873,CC1=CC=CC(C)=C1NC1=NC=C(N2C=NC=C12)C1=CC=CC=C1,,,46,CC1=CC=CC(C)=C1NC1=NC=C(N2C=NC=C12)C1=CC=CC=C1,TRUE
6377,CHEMBL380648,FC1=CC=C(CC2=NNC(=O)C3=CC=CC=C23)C=C1C(=O)N1CCCNCC1,,,51,FC1=CC=C(CC2=NNC(=O)C3=CC=CC=C23)C=C1C(=O)N1CCCNCC1,TRUE
6378,CHEMBL428496,[H][C@@]12CCC(=O)[C@@]1(C)C[C@@H](OC(C)=O)C1=C2C(=O)C2=C3C(=CO2)C(=O)O[C@H](COC)[C@]13C,,,87,[H][C$]12CCC(=O)[C$]1(C)C[C$H](OC(C)=O)C1=C2C(=O)C2=C3C(=CO2)C(=O)O[C@H](COC)[C@]13C,TRUE
6380,CHEMBL75691,ClC1=CC=C(C=C1)C1=NNC(=C1)C1CCNCC1,,,34,nC1=CC=C(C=C1)C1=NNC(=C1)C1CCNCC1,TRUE
6381,CHEMBL225664,CSC1=NN=C(N1)C1=CC=C(Cl)C=C1,,,28,CSC1=NN=C(N1)C1=CC=C(n)C=C1,TRUE
6382,CHEMBL189938,COC1=CC=C(NC2=C(C(=O)N(CC3=CC=CC=C3)C2=O)C2=CC=CC=C2)C=C1,,,57,COC1=CC=C(NC2=C(C(=O)N(CC3=CC=CC=C3)C2=O)C2=CC=CC=C2)C=C1,TRUE
6383,CHEMBL191598,CC(C)(C)C1=NNC(NC(=O)NC2=CC=C(Cl)C(COC3=CC=CN=C3)=C2)=C1,,,56,CC(C)(C)C1=NNC(NC(=O)NC2=CC=C(n)C(COC3=CC=CN=C3)=C2)=C1,TRUE
6384,CHEMBL495758,N1C=CC(=N1)C1=NC2=CC=CC=C2N1,,,28,N1C=CC(=N1)C1=NC2=CC=CC=C2N1,TRUE
6385,CHEMBL522891,O=C(NC1=CNN=C1C1=NC2=C(N1)C=CC=C2)C1=CC=CC=C1,,,45,O=C(NC1=CNN=C1C1=NC2=C(N1)C=CC=C2)C1=CC=CC=C1,TRUE
6389,CHEMBL228224,CC1=NNC=C1C1=CC=C(CCN)C=C1,,,26,CC1=NNC=C1C1=CC=C(CCN)C=C1,TRUE
6391,CHEMBL398428,CC(C)OC1=CC(NC(=O)C2=CC(Cl)=C(OCCN)C(Cl)=C2)=CC=C1,,,50,CC(C)OC1=CC(NC(=O)C2=CC(n)=C(OCCN)C(n)=C2)=CC=C1,TRUE
6392,CHEMBL379300,[H][C@@](N)(COC1=CN=CC(=C1)C1=CC=C2NN=C(C)C2=C1)CC1=CNC2=CC=CC=C12,,,66,[H][C$](N)(COC1=CN=CC(=C1)C1=CC=C2NN=C(C)C2=C1)CC1=CNC2=CC=CC=C12,TRUE
6396,CHEMBL76029,CC(C)(OC1=CC=C(NC(=O)NC2=CC(Cl)=CC(Cl)=C2)C=C1)C(O)=O,,,53,CC(C)(OC1=CC=C(NC(=O)NC2=CC(n)=CC(n)=C2)C=C1)C(O)=O,TRUE
6398,CHEMBL496102,COC1=CC2=NC=CC(OCC3=NN=C4C=CC(=NN34)C3=CC=CC=C3)=C2C=C1,,,55,COC1=CC2=NC=CC(OCC3=NN=C4C=CC(=NN34)C3=CC=CC=C3)=C2C=C1,TRUE
6399,CHEMBL411879,[H][C@]1(CSC(=O)N1)[C@@]1(O)C[C@H]2C[C@@H](CC[C@H](C)\C=C/CC\C(C)=C/C(=O)O2)O1,,,78,[H][C@]1(CSC(=O)N1)[C$]1(O)C[C@H]2C[C$H](CC[C@H](C)\C=C/CC\C(C)=C/C(=O)O2)O1,TRUE
6400,CHEMBL463321,[H][C@@]1(CCOC1=O)NC(=O)CC(=O)CCCCC,,,35,[H][C$]1(CCOC1=O)NC(=O)CC(=O)CCCCC,TRUE
6401,CHEMBL1233960,OCCNC(=O)C1=CC=C(Cl)C=C1,,,24,OCCNC(=O)C1=CC=C(n)C=C1,TRUE
6402,CHEMBL455271,NS(=O)(=O)C1=CC=C2NC(=NC2=C1)C1=CSC=N1,,,38,NS(=O)(=O)C1=CC=C2NC(=NC2=C1)C1=CSC=N1,TRUE
6403,CHEMBL395347,OC(=O)COC1=CC(F)=CC=C1C(=S)NCC1=CC=C(Br)C=C1F,,,45,OC(=O)COC1=CC(F)=CC=C1C(=S)NCC1=CC=C(j)C=C1F,TRUE
6404,CHEMBL237600,CCCCCCC1=CC=C(C=C1)C(=O)C=C,,,27,CCCCCCC1=CC=C(C=C1)C(=O)C=C,TRUE
6406,CHEMBL425646,[H][C@@]1(O)CCN2C(=O)N(C(=O)[C@]12[H])C1=CC=C(C#N)C2=CC=CC=C12,,,62,[H][C$]1(O)CCN2C(=O)N(C(=O)[C@]12[H])C1=CC=C(C#N)C2=CC=CC=C12,TRUE
6407,CHEMBL484726,N#CC1=CC=C(\N=C2/O[C@@]([H])(C(F)(F)F)[C@]3([H])[C@](O)([H])CCN23)C(C)=C1Cl,,,75,N#CC1=CC=C(\N=C2/O[C$]([H])(C(F)(F)F)[C@]3([H])[C@](O)([H])CCN23)C(C)=C1n,TRUE
6408,CHEMBL436784,FC(F)(F)CN(CC(F)(F)F)C1=CC2=C(NC(=O)C=C2C(F)(F)F)C=C1,,,53,FC(F)(F)CN(CC(F)(F)F)C1=CC2=C(NC(=O)C=C2C(F)(F)F)C=C1,TRUE
6410,CHEMBL365776,FC1=CC(=CC(=C1)C(=O)NC1=CC=C2NC=C(CCC3=CC=NC=C3)C2=C1)N1CCOCC1,,,62,FC1=CC(=CC(=C1)C(=O)NC1=CC=C2NC=C(CCC3=CC=NC=C3)C2=C1)N1CCOCC1,TRUE
6411,CHEMBL195450,FC1=CC(=CC(=C1)C(=O)NC1=CC=C2NC=CC2=C1)N1CCOCC1,,,47,FC1=CC(=CC(=C1)C(=O)NC1=CC=C2NC=CC2=C1)N1CCOCC1,TRUE
6412,CHEMBL195393,NC1=C(OCC2=CC=CC3=CC=CC=C23)C=CC=N1,,,35,NC1=C(OCC2=CC=CC3=CC=CC=C23)C=CC=N1,TRUE
6413,CHEMBL384304,COC1=CC=C(F)C(F)=C1C(=O)C1=CN=C(NC2CCN(CC2)S(C)(=O)=O)N=C1N,,,59,COC1=CC=C(F)C(F)=C1C(=O)C1=CN=C(NC2CCN(CC2)S(C)(=O)=O)N=C1N,TRUE
6419,CHEMBL55960,CC1=CC(\C=C\C2=CC=CC=C2)=CC(C)=C1O,,,34,CC1=CC(\C=C\C2=CC=CC=C2)=CC(C)=C1O,TRUE
6421,CHEMBL493062,OC1=C(Br)C=C(C=C1Br)C1=CC=CC=C1,,,31,OC1=C(j)C=C(C=C1j)C1=CC=CC=C1,TRUE
6422,CHEMBL501942,OC1=C(Br)C=C(OC2=CC=CC=C2)C=C1Br,,,32,OC1=C(j)C=C(OC2=CC=CC=C2)C=C1j,TRUE
6423,CHEMBL452648,OC1=C(Br)C=C(NC(=O)C2=CC=CC=C2)C=C1Br,,,37,OC1=C(j)C=C(NC(=O)C2=CC=CC=C2)C=C1j,TRUE
6430,CHEMBL495898,OC1=CC=C(CC2=NN=C3C=CC(=NN23)C2=CC=CC=C2)C=C1,,,45,OC1=CC=C(CC2=NN=C3C=CC(=NN23)C2=CC=CC=C2)C=C1,TRUE
6432,CHEMBL1234032,N1N=C(C2=C1C=CC=C2)C1=CC=NC=C1,,,30,N1N=C(C2=C1C=CC=C2)C1=CC=NC=C1,TRUE
6433,CHEMBL1234033,NC1=NC=C(CC2=CC=CC=C2)S1,,,24,NC1=NC=C(CC2=CC=CC=C2)S1,TRUE
6436,CHEMBL490961,CNC1=C(C=C(SC2=NN=CN2C)C=C1)C(=O)NC1=NC(C)=CS1,,,46,CNC1=C(C=C(SC2=NN=CN2C)C=C1)C(=O)NC1=NC(C)=CS1,TRUE
6439,CHEMBL191275,[H][C@@](CC1=CC=CC=C1)(OC1=CC=C(C=C1)C1=CC=CC=C1)C(O)=O,,,55,[H][C$](CC1=CC=CC=C1)(OC1=CC=C(C=C1)C1=CC=CC=C1)C(O)=O,TRUE
6440,CHEMBL1234085,[H]\C(NC1=CC=C(C=C1)S(=O)(=O)NC)=C1\C(=O)NC2=CC=CC=C12,,,54,[H]\C(NC1=CC=C(C=C1)S(=O)(=O)NC)=C1\C(=O)NC2=CC=CC=C12,TRUE
6441,CHEMBL1234086,CNS(=O)(=O)CC1=CC=C(N\N=C2/C(=O)NC3=C2C2=C(C=C3)N=CS2)C=C1,,,58,CNS(=O)(=O)CC1=CC=C(N\N=C2/C(=O)NC3=C2C2=C(C=C3)N=CS2)C=C1,TRUE
6442,CHEMBL1234087,O=C1NC2=CC=C(C=C2\C1=C\NC1=CC2=C(CS(=O)(=O)C2)C=C1)C1=CN=CO1,,,60,O=C1NC2=CC=C(C=C2\C1=C\NC1=CC2=C(CS(=O)(=O)C2)C=C1)C1=CN=CO1,TRUE
6443,CHEMBL1234088,O=C1NC2=CC=CC=C2\C1=C\NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,,,55,O=C1NC2=CC=CC=C2\C1=C\NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,TRUE
6444,CHEMBL1234089,NC(=N)NS(=O)(=O)C1=CC=C(N\C=C2/C(=O)NC3=C2C=CC=C3)C=C1,,,54,NC(=N)NS(=O)(=O)C1=CC=C(N\C=C2/C(=O)NC3=C2C=CC=C3)C=C1,TRUE
6448,CHEMBL485945,NCCNC1=NN=C(O1)C1=C(NC2=CC=C(I)C=C2F)C(F)=C(F)C=C1,,,50,NCCNC1=NN=C(O1)C1=C(NC2=CC=C(I)C=C2F)C(F)=C(F)C=C1,TRUE
6450,CHEMBL457047,NS(=O)(=O)C1=C2C=CC=C(O)C2=CC=C1,,,32,NS(=O)(=O)C1=C2C=CC=C(O)C2=CC=C1,TRUE
6451,CHEMBL455946,NS(=O)(=O)C1=CC=C(NC(=O)C2=NNC3=C2C=CC=C3)C=C1,,,46,NS(=O)(=O)C1=CC=C(NC(=O)C2=NNC3=C2C=CC=C3)C=C1,TRUE
6452,CHEMBL487738,NS(=O)(=O)C1=CC=C(NC2=NC(Cl)=CN=C2)C=C1,,,39,NS(=O)(=O)C1=CC=C(NC2=NC(n)=CN=C2)C=C1,TRUE
6453,CHEMBL445420,O=C(NC1=CC=CC=C1)C1=NNC=C1,,,26,O=C(NC1=CC=CC=C1)C1=NNC=C1,TRUE
6454,CHEMBL456163,CC(=O)NC1=CNN=C1C(=O)NC1=CC=C(F)C=C1,,,36,CC(=O)NC1=CNN=C1C(=O)NC1=CC=C(F)C=C1,TRUE
6455,CHEMBL463580,FC1=CC=C(NC(=O)C2=NNC=C2NC(=O)C2=CC=CC=C2)C=C1,,,46,FC1=CC=C(NC(=O)C2=NNC=C2NC(=O)C2=CC=CC=C2)C=C1,TRUE
6456,CHEMBL518383,FC1=CC=C(NC(=O)C2=NNC=C2NC(=O)C2=C(F)C=CC=C2F)C=C1,,,50,FC1=CC=C(NC(=O)C2=NNC=C2NC(=O)C2=C(F)C=CC=C2F)C=C1,TRUE
6457,CHEMBL458926,CC(C)NC1=CC(Cl)=NC2=C(C=NN12)C#N,,,32,CC(C)NC1=CC(n)=NC2=C(C=NN12)C#N,TRUE
6458,CHEMBL509730,[H][C@]1(N)CC[C@@]([H])(CC1)NC1=NC2=C(C=NN2C(NC(C)C)=C1)C#N,,,59,[H][C@]1(N)CC[C$]([H])(CC1)NC1=NC2=C(C=NN2C(NC(C)C)=C1)C#N,TRUE
6459,CHEMBL1187319,[H][C@@]1(CCCNC1)NC(=O)C1=NNC=C1NC(=O)C1=C(F)C=CC=C1F,,,53,[H][C$]1(CCCNC1)NC(=O)C1=NNC=C1NC(=O)C1=C(F)C=CC=C1F,TRUE
6460,CHEMBL445813,ClC1=CC=CC(Cl)=C1C(=O)NC1=CNN=C1C(=O)NC1CCNCC1,,,46,nC1=CC=CC(n)=C1C(=O)NC1=CNN=C1C(=O)NC1CCNCC1,TRUE
6461,CHEMBL550453,[H][C@]1(F)CN(CC(=O)NC2=CC=C(C=C2F)N2C=CC=CC2=O)C[C@]1([H])NC(=O)C1=CC=C(Cl)S1,,,78,[H][C@]1(F)CN(CC(=O)NC2=CC=C(C=C2F)N2C=CC=CC2=O)C[C@]1([H])NC(=O)C1=CC=C(n)S1,TRUE
6462,CHEMBL57531,NC1=NC2=NC(N)=C(C=C2C=N1)C1=C(Br)C=CC=C1Br,,,42,NC1=NC2=NC(N)=C(C=C2C=N1)C1=C(j)C=CC=C1j,TRUE
6463,CHEMBL1234133,COC1=CC=CC(OC)=C1C1=CC2=CN=C(N)N=C2N=C1N,,,40,COC1=CC=CC(OC)=C1C1=CC2=CN=C(N)N=C2N=C1N,TRUE
6465,CHEMBL1234135,OC(=O)C(=O)CC(=O)C1=CC=CC(=C1)N(CC1=CC=CC=C1)CC1=CC=CC=C1,,,57,OC(=O)C(=O)CC(=O)C1=CC=CC(=C1)N(CC1=CC=CC=C1)CC1=CC=CC=C1,TRUE
6466,CHEMBL406863,NCC1(CCN(CC1)C1=C2C=CNC2=NC=N1)C1=CC=C(Cl)C=C1,,,46,NCC1(CCN(CC1)C1=C2C=CNC2=NC=N1)C1=CC=C(n)C=C1,TRUE
6467,CHEMBL260000,NCC1(CC2=CC=C(Cl)C=C2)CCN(CC1)C1=C2C=CNC2=NC=N1,,,47,NCC1(CC2=CC=C(n)C=C2)CCN(CC1)C1=C2C=CNC2=NC=N1,TRUE
6469,CHEMBL594972,[H][C@]1(CO)O[C@@]2(CC(=NO2)C2=CC=CC=C2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,,,76,[H][C@]1(CO)O[C$]2(CC(=NO2)C2=CC=CC=C2)[C@]([H])(O)[C$]([H])(O)[C@]1([H])O,TRUE
6474,CHEMBL451332,NS(=O)(=O)C1=CC=C(CCC(O)=O)C=C1,,,31,NS(=O)(=O)C1=CC=C(CCC(O)=O)C=C1,TRUE
